ID,TRACTCE10,GEOID10,NAME10,NAMELSAD10,Long,Lat,State,County,Smoking,Binge Drinking,Physical Inactivity,Sleep<7hours,Opioid Overdose,High Cholesterol,Obesity,High Blood Pressure,Depression,Kidney Diseases,Land Surface Temperature,Air Temperature,Solar_DNI,Wind Speed,Precipitation,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Aerosol ,Nitrogen Dioxide ,Carbon Monoxide ,Sulfur Dioxide ,Formaldehyde ,Ozone ,Diabetes
304,242800,17031242800,2428,Census Tract 2428,-87.690324,41.892632,ILLINOIS,Cook,11.1,17.8,6.4,29.8,20.8913649,26,25.2,22.4,15.4,1.9,22.716,10.655815,1556.329956,4.21667,80.8392,0.393192,0.651903,0.265721,0.165399,-0.380785,0.000177379,0.0340604,0.000299728,0.000100695,0.144803,6.1
305,242900,17031242900,2429,Census Tract 2429,-87.68429,41.892196,ILLINOIS,Cook,8.4,18.8,5,28.3,35.92814371,22.8,23.5,18.6,14.7,1.6,22.148,10.66125,1557.48999,4.21667,80.36,0.073703,0.651752,0.260696,0.092056,-0.380785,0.000177379,0.0340604,0.000299728,0.000100695,0.144803,4.8
130,80400,17031080400,804,Census Tract 804,-87.640902,41.907412,ILLINOIS,Cook,15.6,14.7,8.5,37.5,23.16423442,23.5,33.1,28.8,16.7,2.5,22.132,10.613335,1496.790039,4.21667,79.06,0.731737,0.392636,0.716266,0.125666,-0.427724,0.000174257,0.0340592,0.000325022,0.000100307,0.144837,8.9
785,842300,17031842300,8423,Census Tract 8423,-87.656066,41.902201,ILLINOIS,Cook,9.1,18.8,5.2,30.6,33.90875462,22.8,25.3,20.9,14.4,1.6,22.132,10.633315,1516.670044,4.20833,79.2808,0.266712,0.237891,0.416027,0.093759,-0.427724,0.000174257,0.0340592,0.000325022,0.000100307,0.144837,5.5
786,842300,17031842300,8423,Census Tract 8423,-87.656066,41.902201,ILLINOIS,Cook,9.1,18.8,5.2,30.6,33.90875462,22.8,25.3,20.9,14.4,1.6,22.132,10.633315,1516.670044,4.20833,79.2808,0.266712,0.237891,0.416027,0.093759,-0.427724,0.000174257,0.0340592,0.000325022,0.000100307,0.144837,5.5
100,62900,17031062900,629,Census Tract 629,-87.656411,41.936237,ILLINOIS,Cook,7.1,22.3,3.6,27.3,10.06036217,16.1,20.2,12.4,16.1,1,22.094,10.5371,1510.48999,4.23333,79.3858,0.098035,0.274521,0.044098,0.040571,-0.452636,0.000166941,0.0340589,0.000222492,0.000100756,0.14491,2.5
101,63000,17031063000,630,Census Tract 630,-87.651562,41.93631,ILLINOIS,Cook,7,21.8,3.6,27.4,20.18163471,16,19.8,12.4,15.5,0.9,22.094,10.554185,1502.459961,4.23333,79.2617,0.168635,0.357749,0.267535,0.037701,-0.452636,0.000166941,0.0340589,0.000222492,0.000100756,0.14491,2.6
624,690300,17031690300,6903,Census Tract 6903,-87.629014,41.768669,ILLINOIS,Cook,23.8,8.7,16.6,45.6,45.6412597,32.6,45.2,51.6,15,5.8,21.826,10.776685,1536.900024,4.175,81.7867,0.705882,0.489785,0.974192,0.815778,-0.469374,0.000165955,0.0340583,0.000298584,9.19E-05,0.144609,22
629,691100,17031691100,6911,Census Tract 6911,-87.629872,41.761714,ILLINOIS,Cook,22.8,9.9,14.1,45.7,45.92774036,28.9,44.2,45.6,15.2,4.5,22.53,10.731685,1536,4.15833,81.6383,0.873658,0.501304,0.979149,0.632009,-0.469374,0.000165955,0.0340583,0.000298584,9.19E-05,0.144609,17.6
336,260300,17031260300,2603,Census Tract 2603,-87.733135,41.884276,ILLINOIS,Cook,26.7,10.1,16,46.6,179.028133,29.5,45.2,46.6,16,4.9,22.422,10.6271,1551.219971,4.21667,82.6667,0.961113,0.505437,0.996926,0.629812,-0.393145,0.000172866,0.0340565,0.00030145,0.000101343,0.144886,19
337,260400,17031260400,2604,Census Tract 2604,-87.738041,41.884215,ILLINOIS,Cook,30.9,9.7,18.7,48.2,472.0692368,30.7,48.2,49.4,17.1,5.6,22.422,10.617935,1550.48999,4.21667,82.6317,0.920661,0.500261,0.877966,0.711585,-0.393145,0.000172866,0.0340565,0.00030145,0.000101343,0.144886,21.5
333,252202,17031252200,2522.02,Census Tract 2522.02,-87.744583,41.876758,ILLINOIS,Cook,27.4,9.6,16.9,46.9,123.6710783,30.3,46.1,48,16.4,5.2,23.33,10.637085,1550.72998,4.21667,82.7375,0.921132,0.508196,0.986058,0.687243,-0.393467,0.000173804,0.0340564,0.000312884,0.000110041,0.144897,20.1
23,20802,17031020800,208.02,Census Tract 208.02,-87.694631,41.994059,ILLINOIS,Cook,20.3,11.7,11.2,37.3,12.92546316,29,28.9,30.4,14.8,2.9,21.71,10.470815,1518.339966,4.23333,79.5883,0.90605,0.884727,0.750062,0.145615,-0.46986,0.000158199,0.0340563,0.000275647,0.000104687,0.145146,12.2
329,252000,17031252000,2520,Census Tract 2520,-87.769873,41.883694,ILLINOIS,Cook,24,10,14.6,45.9,87.42787201,29.2,44.7,45.7,15.6,4.5,21.942,10.582485,1551.459961,4.21667,82.5558,0.846238,0.747309,0.881608,0.669161,-0.414452,0.000169987,0.0340563,0.000351188,0.000111998,0.14491,18.1
188,151002,17031151000,1510.02,Census Tract 1510.02,-87.747155,41.942492,ILLINOIS,Cook,16.1,15.4,9.7,33.5,32.84431793,27.7,30.8,25.6,15.9,2.5,24.13,10.481685,1544.819946,4.23333,81.0975,0.820479,0.916937,0.614266,0.263304,-0.427937,0.000162344,0.0340559,0.000207121,0.000101688,0.145037,9.5
407,381400,17031381400,3814,Census Tract 3814,-87.62143,41.80762,ILLINOIS,Cook,18.3,11.6,10.1,43.9,74.44168734,24.9,40.6,37.8,14.3,3.1,22.926,10.782485,1522.47998,4.18333,81.5017,0.72923,0.516063,0.597181,0.378686,-0.43827,0.000172881,0.0340546,0.000361327,0.000105001,0.144666,12.6
409,381700,17031381700,3817,Census Tract 3817,-87.627446,41.80555,ILLINOIS,Cook,19.5,11,11.6,43.3,8.34028357,28.7,39.1,42.3,13.8,3.8,22.664,10.782485,1529.119995,4.175,81.5017,0,0,0,0.58213,-0.43827,0.000172881,0.0340546,0.000361327,0.000105001,0.144666,15.3
410,381800,17031381800,3818,Census Tract 3818,-87.621198,41.803848,ILLINOIS,Cook,17.1,11.5,10.4,42.8,117.8451178,27.1,40.2,40.2,13.8,3.5,22.868,10.797915,1525.650024,4.18333,81.7308,0.742248,0.46963,0.850151,0.506892,-0.43827,0.000172881,0.0340546,0.000361327,0.000105001,0.144666,13.9
228,190900,17031190900,1909,Census Tract 1909,-87.744105,41.927923,ILLINOIS,Cook,15.5,13.9,11.1,34,9.803921569,29.6,33.6,28.9,14.5,3.1,24.818,10.547915,1543.420044,4.225,81.5625,0.713817,0.96753,0.489727,0.485515,-0.405604,0.000164395,0.0340541,0.000268561,0.000104784,0.144951,12.6
225,190701,17031190700,1907.01,Census Tract 1907.01,-87.761422,41.929796,ILLINOIS,Cook,18,14.7,11.5,35.1,20.30456853,27.1,34.5,26.1,16,2.8,24.038,10.481265,1542.819946,4.225,81.3833,0.957512,0.966871,0.612217,0.247515,-0.411471,0.000163534,0.034054,0.000246127,9.91E-05,0.144997,11.2
226,190702,17031190700,1907.02,Census Tract 1907.02,-87.76104,41.926163,ILLINOIS,Cook,19.4,14.3,12.6,35.6,10.26904909,27.1,36,27.1,16.5,3,24.038,10.502085,1542.359985,4.225,81.6508,0.96596,0.971772,0.646374,0.232248,-0.411471,0.000163534,0.034054,0.000246127,9.91E-05,0.144997,11.9
552,611100,17031611100,6111,Census Tract 6111,-87.657582,41.805059,ILLINOIS,Cook,20,13.9,12.4,38.6,37.64544832,25.7,39,29.4,15.4,3.1,23.17,10.791265,1548.839966,4.175,81.4883,0.979933,0.971649,0.578891,0.264032,-0.408441,0.000175795,0.0340536,0.000240169,0.000108576,0.144671,12.8
543,590700,17031590700,5907,Census Tract 5907,-87.663852,41.826782,ILLINOIS,Cook,15.4,14.3,10,34.3,6.451612903,26.6,31.6,25.2,14.8,2.6,23.672,10.81625,1544.410034,4.18333,81.3117,0.888144,0.944052,0.468183,0.240225,-0.380109,0.000178829,0.0340535,0.000257644,0.000106762,0.144727,10.5
460,440300,17031440300,4403,Census Tract 4403,-87.619532,41.743738,ILLINOIS,Cook,13.8,9.5,10.6,40.6,23.12381753,31.9,37.7,46.5,12.1,4.3,23.278,10.736665,1532.060059,4.15,81.2642,0.795095,0.727127,0.561875,0.88459,-0.472066,0.000166659,0.0340526,0.000270276,8.67E-05,0.144605,16.4
602,670500,17031670500,6705,Census Tract 6705,-87.676404,41.786578,ILLINOIS,Cook,23.9,10.7,13.9,45.6,83.27024981,28.9,43.1,44.3,15.3,4.3,23.806,10.74585,1541.310059,4.175,82.0358,0.913404,0.927042,0.736286,0.68462,-0.422313,0.000170482,0.0340508,0.000263129,0.000104207,0.144672,17.1
603,670600,17031670600,6706,Census Tract 6706,-87.671577,41.783006,ILLINOIS,Cook,22.8,10.6,13.6,45.5,36.36363636,29.1,42.8,44.9,14.7,4.2,24,10.74585,1541.170044,4.175,82.0358,0.896924,0.515144,0.450863,0.740952,-0.422313,0.000170482,0.0340508,0.000263129,0.000104207,0.144672,17.2
295,241600,17031241600,2416,Census Tract 2416,-87.665328,41.90671,ILLINOIS,Cook,8.9,21.2,4.3,28.9,17.25625539,16.8,22.6,13.5,15.5,1.1,22.406,10.60915,1528.27002,4.21667,79.5058,0.511003,0.712381,0.174854,0.040076,-0.408111,0.000176183,0.0340496,0.000319803,0.000102255,0.144823,3.4
331,252102,17031252100,2521.02,Census Tract 2521.02,-87.759812,41.876592,ILLINOIS,Cook,19.9,10.7,11.8,44.6,71.45076111,28.4,41.4,43,14.3,3.8,22.64,10.608765,1551.76001,4.21667,82.6967,0.897741,0.721374,0.807105,0.665962,-0.401284,0.00017302,0.0340492,0.000324599,0.000111777,0.144914,15.7
332,252201,17031252200,2522.01,Census Tract 2522.01,-87.752105,41.876696,ILLINOIS,Cook,20,9.7,13.3,43.5,111.7507619,31.9,41.1,47.6,13.9,4.7,23.33,10.628735,1550.609985,4.21667,82.7375,0.972233,0.644722,0.861338,0.899308,-0.401284,0.00017302,0.0340492,0.000324599,0.000111777,0.144914,18.3
235,200200,17031200200,2002,Census Tract 2002,-87.735628,41.927852,ILLINOIS,Cook,15.5,14.5,10.8,34.5,7.370554634,27.2,34.3,26.1,15.1,2.8,25.118,10.562515,1545.51001,4.225,81.4533,0.835727,0.95704,0.56985,0.28707,-0.403947,0.000166298,0.0340484,0.000260065,0.000103064,0.144955,11.6
236,200300,17031200300,2003,Census Tract 2003,-87.734126,41.923481,ILLINOIS,Cook,15,14.7,10.4,34.2,0,26.8,34.1,25.3,15,2.7,24.688,10.562515,1545.430054,4.21667,81.4533,0.956986,0.968683,0.384501,0.266448,-0.403947,0.000166298,0.0340484,0.000260065,0.000103064,0.144955,11.1
223,190601,17031190600,1906.01,Census Tract 1906.01,-87.780461,41.927415,ILLINOIS,Cook,14.1,15.2,9.4,33.7,17.60176018,26.3,31.9,24.3,14.6,2.4,24.146,10.406665,1541.25,4.23333,81.4975,0.8764,0.976179,0.368496,0.2687,-0.419592,0.000161795,0.0340472,0.000268502,1.00E-04,0.145036,9.9
224,190602,17031190600,1906.02,Census Tract 1906.02,-87.770737,41.92756,ILLINOIS,Cook,15,14.6,10.2,33.8,9.064539521,28.1,32.7,26.8,14.8,2.7,24.038,10.481265,1542.530029,4.225,81.6258,0.842513,0.957095,0.667114,0.372412,-0.419592,0.000161795,0.0340472,0.000268502,1.00E-04,0.145036,10.9
233,191302,17031191300,1913.02,Census Tract 1913.02,-87.770533,41.920229,ILLINOIS,Cook,15.7,15.1,10.3,34.9,17.8784267,25.7,34,24.6,15.1,2.5,23.588,10.487485,1541.599976,4.21667,81.8758,0.872537,0.96569,0.429914,0.225905,-0.419592,0.000161795,0.0340472,0.000268502,1.00E-04,0.145036,10.6
701,831500,17031831500,8315,Census Tract 8315,-87.788022,41.927642,ILLINOIS,Cook,15.5,15.1,9.6,33.9,7.35474381,27.8,30.9,26.3,15.7,2.5,23.82,10.3679,1540.689941,4.23333,81.4167,0.641831,0.897798,0.871681,0.317947,-0.419592,0.000161795,0.0340472,0.000268502,1.00E-04,0.145036,9.7
425,410500,17031410500,4105,Census Tract 4105,-87.603746,41.797827,ILLINOIS,Cook,11.5,14.3,7.4,35.4,0,22.7,29.9,27.8,15.2,2.5,20.188,10.6975,1515.280029,4.175,81.9675,0.356133,0.65377,0.371099,0.168172,-0.470087,0.000166595,0.0340467,0.000428258,0.000100098,0.14464,8.8
737,836200,17031836200,8362,Census Tract 8362,-87.601285,41.790469,ILLINOIS,Cook,8.8,19.3,4.8,30.2,19.6206671,12.4,17.8,11.1,17.9,1,20.188,10.702915,1518.25,4.175,82.2992,0.310571,0.556305,0.162365,0.029697,-0.470087,0.000166595,0.0340467,0.000428258,0.000100098,0.14464,2.5
192,160200,17031160200,1602,Census Tract 1602,-87.738402,41.958791,ILLINOIS,Cook,10.8,16.2,6.7,30.2,2.904443799,28,25.2,23.9,14.6,2,23.396,10.426235,1546.910034,4.23333,80.6192,0.190793,0.704308,0.344613,0.334793,-0.435258,0.000162453,0.0340466,0.000201715,0.000107764,0.145038,7.1
193,160300,17031160300,1603,Census Tract 1603,-87.730896,41.957268,ILLINOIS,Cook,12,16.5,7,31.4,26.42007926,26.7,25.8,24.3,14.7,2.1,23.396,10.446685,1547.439941,4.23333,80.535,0.643424,0.766695,0.40509,0.279642,-0.435258,0.000162453,0.0340466,0.000201715,0.000107764,0.145038,7.2
327,251800,17031251800,2518,Census Tract 2518,-87.747889,41.884144,ILLINOIS,Cook,28.5,9.6,17.2,47.8,105.6338028,29.9,47.5,48.5,16.4,5.2,22.2,10.6221,1548.880005,4.21667,82.6425,0.96013,0.750137,0.960873,0.612595,-0.399866,0.000172107,0.0340465,0.000321085,0.000106722,0.14492,20.3
788,842500,17031842500,8425,Census Tract 8425,-87.623216,41.77695,ILLINOIS,Cook,29.1,9.9,16,48.4,8.159934721,23.8,46.3,40.6,19.1,4.2,21.804,10.759985,1537.589966,4.175,81.9133,0.836198,0.518562,0.8733,0.29252,-0.462832,0.00016802,0.034045,0.000326289,9.28E-05,0.144597,15.3
75,51300,17031051300,513,Census Tract 513,-87.67584,41.935996,ILLINOIS,Cook,7.2,20.1,4,27.8,0,20.4,22,15.5,14.8,1.2,23.708,10.526265,1538.189941,4.225,79.6883,0.015441,0.146919,0.081203,0.126078,-0.428756,0.000169347,0.0340436,0.000232295,0.000102742,0.144926,3.6
97,62600,17031062600,626,Census Tract 626,-87.670984,41.935975,ILLINOIS,Cook,7,20.8,3.7,27.8,0,19.4,21.1,14.4,14.8,1.1,23.182,10.526265,1528.880005,4.225,79.6883,0.091111,0.459677,0.136488,0.067343,-0.428756,0.000169347,0.0340436,0.000232295,0.000102742,0.144926,3.2
559,611800,17031611800,6118,Census Tract 6118,-87.667114,41.797648,ILLINOIS,Cook,20.3,12.9,10.7,43.3,51.42589995,25.5,39.1,35.3,14.4,2.8,23.638,10.7746,1544.949951,4.175,81.7733,0.964741,0.977772,0.31065,0.468656,-0.417428,0.000171834,0.0340429,0.000251782,0.000104251,0.144676,12.4
599,670200,17031670200,6702,Census Tract 6702,-87.662063,41.790425,ILLINOIS,Cook,25.5,10.4,14.9,46.3,50.72463768,28.7,44.3,45.2,15.5,4.5,23.12,10.770815,1544.400024,4.175,81.76,0.967899,0.489785,0.870614,0.631309,-0.417428,0.000171834,0.0340429,0.000251782,0.000104251,0.144676,17.9
600,670300,17031670300,6703,Census Tract 6703,-87.666917,41.790358,ILLINOIS,Cook,22.1,10.7,13,45,63.78454996,28.3,43,43,15.1,3.9,23.638,10.758335,1543.849976,4.175,81.8608,0.961958,0.943764,0.880666,0.697553,-0.417428,0.000171834,0.0340429,0.000251782,0.000104251,0.144676,16.2
184,150600,17031150600,1506,Census Tract 1506,-87.771758,41.949473,ILLINOIS,Cook,12.8,16.4,7.8,31.3,4.80422772,28.2,27.1,25,15.3,2.2,23.894,10.37665,1545.920044,4.23333,80.8192,0.451827,0.813718,0.370974,0.378796,-0.42884,0.000160723,0.0340427,0.000248542,9.95E-05,0.145067,7.7
190,151200,17031151200,1512,Census Tract 1512,-87.771495,41.942169,ILLINOIS,Cook,13.9,14.9,8.8,31.6,12.87332647,30.3,28,28.1,15.1,2.6,24.006,10.40375,1544.869995,4.23333,81.0567,0.567395,0.854413,0.110819,0.489813,-0.42884,0.000160723,0.0340427,0.000248542,9.95E-05,0.145067,9.3
500,520100,17031520100,5201,Census Tract 5201,-87.530497,41.720332,ILLINOIS,Cook,18,13.9,12.4,35,14.45783133,28.2,35.2,28.2,15.8,3.2,19.294,10.731665,1483.050049,4.15,79.1108,0.850033,0.964894,0.621106,0.326679,-0.528475,0.000160981,0.0340425,0.000322386,0.000108875,0.144618,12.6
551,611000,17031611000,6110,Census Tract 6110,-87.649938,41.804771,ILLINOIS,Cook,27.8,10.9,16.4,45.5,18.21493625,27.3,45.4,41.2,17.3,4.3,23.17,10.800835,1548.550049,4.175,81.41,0.990057,0.94559,0.546493,0.479323,-0.429328,0.000173342,0.0340402,0.00031154,0.000101739,0.14467,17.2
800,843800,17031843800,8438,Census Tract 8438,-87.640476,41.801657,ILLINOIS,Cook,20.6,12.3,12.1,40.4,42.65402844,28.7,37.3,36.9,15.7,3.5,23.17,10.787935,1541.670044,4.175,81.5917,0.80285,0.667829,0.8203,0.571201,-0.429328,0.000173342,0.0340402,0.00031154,0.000101739,0.14467,13.8
76,51400,17031051400,514,Census Tract 514,-87.68099,41.935749,ILLINOIS,Cook,10.3,18.6,5.4,30.4,19.25854598,21.9,25.1,18.9,15.3,1.6,23.708,10.540435,1546.209961,4.225,79.8867,0.289798,0.345859,0.368884,0.140398,-0.421372,0.000168233,0.0340399,0.000206432,0.000102275,0.144954,5.2
799,843700,17031843700,8437,Census Tract 8437,-87.690788,41.944827,ILLINOIS,Cook,11.8,17.7,6.4,30.3,18.89466226,24.7,25.4,21.5,15.6,1.9,23.276,10.519165,1548.410034,4.225,80.0092,0.426069,0.730243,0.182607,0.208207,-0.421372,0.000168233,0.0340399,0.000206432,0.000102275,0.144954,6.2
660,720400,17031720400,7204,Census Tract 7204,-87.686669,41.709992,ILLINOIS,Cook,10.6,17.2,6.4,29.6,5.197505198,28.3,24.6,24.9,15.4,2.1,22.856,10.542935,1528.709961,4.175,81.86,0.194186,0.09947,0.201049,0.362829,-0.484309,0.000159931,0.0340397,0.000279016,9.93E-05,0.144754,6.3
661,720500,17031720500,7205,Census Tract 7205,-87.689101,41.702835,ILLINOIS,Cook,9.2,17,6.1,28.4,9.233610342,28.9,24,24.4,15.2,2,22.336,10.544165,1528.48999,4.175,81.88,0.015815,0.23568,0.018802,0.422387,-0.484309,0.000159931,0.0340397,0.000279016,9.93E-05,0.144754,6.1
631,691300,17031691300,6913,Census Tract 6913,-87.619847,41.754681,ILLINOIS,Cook,16.5,9.5,12,42.1,40.8496732,32,40,47.5,12.8,4.5,22.53,10.764185,1533.650024,4.15833,81.6683,0.705591,0.759199,0.677498,0.8928,-0.472716,0.000166452,0.0340395,0.000308936,8.96E-05,0.144584,17.7
22,20801,17031020800,208.01,Census Tract 208.01,-87.694415,41.986808,ILLINOIS,Cook,15.5,13.7,9,33.6,10.99303774,29.3,26.7,27.8,14.9,2.5,21.452,10.475815,1520.079956,4.23333,79.66,0.872204,0.880567,0.684006,0.318867,-0.46311,0.000159514,0.0340389,0.000245789,0.000104345,0.145071,9.6
585,650302,17031650300,6503.02,Census Tract 6503.02,-87.717749,41.775095,ILLINOIS,Cook,17.1,14.6,11.4,34.9,4.604051565,27.2,34.6,26.4,15.6,2.8,24.066,10.6971,1537.300049,4.175,82.4533,0.866873,0.962615,0.13347,0.262068,-0.395668,0.000171366,0.0340382,0.000303257,0.00010756,0.144739,11.3
641,700502,17031700500,7005.02,Census Tract 7005.02,-87.688768,41.738852,ILLINOIS,Cook,12,10.7,8.9,38.7,13.17523057,30.7,34.8,41.3,12.2,3.5,21.926,10.620415,1532.199951,4.18333,82.0875,0.503774,0.62119,0.456595,0.822588,-0.43,0.000166,0.034038,0.000332,0.000104,0.14474,13.4
640,700501,17031700500,7005.01,Census Tract 7005.01,-87.690342,41.746213,ILLINOIS,Cook,14.3,11.7,9.1,41,14.03508772,29.1,37,39.7,12.6,3.1,22.928,10.647085,1534.209961,4.16667,82.1333,0.309172,0.712395,0.179271,0.673348,-0.448832,0.000165533,0.0340378,0.000332275,0.000100594,0.14474,13
406,381200,17031381200,3812,Census Tract 3812,-87.613999,41.808511,ILLINOIS,Cook,14.2,11.2,9.2,41.2,36.91739732,26.2,37.5,37.7,13.8,3.2,22.926,10.754985,1516.790039,4.18333,81.6092,0.766068,0.489167,0.604464,0.573206,-0.452516,0.000171398,0.0340376,0.000400865,0.000104637,0.144657,12.3
411,381900,17031381900,3819,Census Tract 3819,-87.613888,41.803956,ILLINOIS,Cook,16.3,11.4,9.7,42.3,46.33204633,27.2,38.1,38.9,13.8,3.2,22.868,10.773735,1520.170044,4.18333,81.8183,0.62236,0.757551,0.760903,0.551513,-0.452516,0.000171398,0.0340376,0.000400865,0.000104637,0.144657,12.9
208,170300,17031170300,1703,Census Tract 1703,-87.796828,41.949125,ILLINOIS,Cook,14.2,15.6,8.7,31.3,25.34607136,30.4,27.2,28.1,15.7,2.6,23.858,10.2771,1539.619995,4.23333,80.5883,0.346591,0.823933,0.479716,0.536575,-0.438834,0.000158026,0.0340365,0.000279646,0.000100433,0.145108,8.7
215,171000,17031171000,1710,Census Tract 1710,-87.796524,41.941807,ILLINOIS,Cook,13.8,15.5,8.6,31.2,16.46768217,30.7,26.9,28.1,15.8,2.6,23.888,10.301235,1539.290039,4.23333,80.815,0.809954,0.782923,0.495265,0.595955,-0.438834,0.000158026,0.0340365,0.000279646,0.000100433,0.145108,8.6
185,150700,17031150700,1507,Census Tract 1507,-87.761958,41.949592,ILLINOIS,Cook,13,15.5,8.4,31.4,13.02083333,29.1,27.9,26.3,15.2,2.4,24.154,10.4146,1545.589966,4.23333,80.8892,0.62675,0.848344,0.419987,0.442762,-0.426385,0.000160508,0.0340364,0.000224945,9.98E-05,0.145065,8.6
189,151100,17031151100,1511,Census Tract 1511,-87.761718,41.94229,ILLINOIS,Cook,15.5,14.8,10,32.7,10.99303774,29.9,30,28.3,16,2.8,24.454,10.455415,1544.579956,4.23333,81.1217,0.828706,0.880705,0.624872,0.407271,-0.426385,0.000160508,0.0340364,0.000224945,9.98E-05,0.145065,9.9
112,70300,17031070300,703,Census Tract 703,-87.65131,41.929046,ILLINOIS,Cook,6.4,22.5,3.4,26.5,2.97000297,15.7,19,11.8,15.7,0.9,22.608,10.553765,1503.550049,4.225,79.2183,0.107161,0.12513,0.172389,0.036754,-0.4399,0.000169271,0.0340355,0.000240388,0.000100481,0.144882,2.4
113,70400,17031070400,704,Census Tract 704,-87.656156,41.928967,ILLINOIS,Cook,10,18.6,5.7,28.4,10.0536193,23.1,22.8,20.5,16.2,1.8,22.608,10.568735,1508.699951,4.225,79.34,0.230401,0.517835,0.199803,0.139189,-0.4399,0.000169271,0.0340355,0.000240388,0.000100481,0.144882,5.5
117,71000,17031071000,710,Census Tract 710,-87.655911,41.921701,ILLINOIS,Cook,7.7,21.3,4,27.7,0,13.8,18.2,11,18.1,0.9,22.556,10.568735,1510,4.225,79.34,0.36303,0.272846,0.313571,0.032113,-0.4399,0.000169271,0.0340355,0.000240388,0.000100481,0.144882,2.3
118,71100,17031071100,711,Census Tract 711,-87.651061,41.921778,ILLINOIS,Cook,6.5,20.1,3.9,26,0,17.3,18.4,13.5,16.7,1.1,22.556,10.553765,1502.699951,4.225,79.2183,0.179576,0.520677,0.25794,0.037811,-0.4399,0.000169271,0.0340355,0.000240388,0.000100481,0.144882,3
86,61200,17031061200,612,Census Tract 612,-87.661643,41.94906,ILLINOIS,Cook,7.2,22.6,3.6,27.2,5.293806247,16,20,12.2,16.2,1,22.674,10.49375,1516.150024,4.23333,79.3975,0.164647,0.270594,0.083197,0.039527,-0.450439,0.000165328,0.0340352,0.000207128,0.000104321,0.144939,2.5
87,61500,17031061500,615,Census Tract 615,-87.661545,41.945282,ILLINOIS,Cook,6.6,22.2,3.5,26.8,11.71646163,16.5,19.8,12.5,16.3,1,22.674,10.520015,1517.160034,4.23333,79.4,0.1159,0.342441,0.097153,0.040873,-0.450439,0.000165328,0.0340352,0.000207128,0.000104321,0.144939,2.6
94,62300,17031062300,623,Census Tract 623,-87.661443,41.941628,ILLINOIS,Cook,7,22.9,3.4,27.3,6.609385327,16.5,20.4,12.2,15.5,0.9,23.182,10.520015,1517.97998,4.225,79.4,0.03609,0.150969,0.031886,0.049742,-0.450439,0.000165328,0.0340352,0.000207128,0.000104321,0.144939,2.4
95,62400,17031062400,624,Census Tract 624,-87.666288,41.941556,ILLINOIS,Cook,8.2,21.6,4.1,27.6,14.07459536,18.4,20.9,14.6,15.9,1.2,23.182,10.515,1523.459961,4.225,79.5067,0.134457,0.361813,0.290339,0.074675,-0.450439,0.000165328,0.0340352,0.000207128,0.000104321,0.144939,3.1
705,831900,17031831900,8319,Census Tract 8319,-87.668791,41.945169,ILLINOIS,Cook,7.3,21.6,3.8,27.5,0,17.7,21.1,13.6,16.1,1.1,22.674,10.515,1526.680054,4.23333,79.5067,0.054259,0.295115,0.262357,0.050785,-0.450439,0.000165328,0.0340352,0.000207128,0.000104321,0.144939,2.9
206,170100,17031170100,1701,Census Tract 1701,-87.794817,41.95586,ILLINOIS,Cook,13,10.6,11.4,29.7,5.707762557,38.4,26.5,40.7,14.6,4.3,24.59,10.293315,1541.030029,4.23333,80.475,0.680081,0.652933,0.719796,0.969205,-0.441479,0.00015727,0.0340349,0.000317749,0.000102366,0.145134,12.7
330,252101,17031252100,2521.01,Census Tract 2521.01,-87.769573,41.875488,ILLINOIS,Cook,23.5,9.3,15.8,45.2,102.189781,31.6,45.1,49.4,15.1,5.3,22.678,10.580835,1552.880005,4.21667,82.6342,0.988672,0.497199,0.723631,0.788415,-0.412442,0.00017146,0.0340348,0.000320146,0.000113477,0.144937,20.5
650,710900,17031710900,7109,Census Tract 7109,-87.63969,41.742147,ILLINOIS,Cook,20.7,9.9,13.2,44.7,63.69426752,28.7,43.5,44.7,14.9,4.4,22.994,10.713335,1534.01001,4.15833,81.5625,0.903018,0.51896,0.838175,0.620243,-0.469004,0.000165986,0.0340347,0.00027966,9.06E-05,0.144632,17.1
787,842400,17031842400,8424,Census Tract 8424,-87.63004,41.742475,ILLINOIS,Cook,16.6,9.8,11.9,42.2,12.10653753,31.5,39.8,47.1,13,4.6,23.038,10.720415,1533,4.15,81.4408,0.909845,0.649363,0.584443,0.825471,-0.469004,0.000165986,0.0340347,0.00027966,9.06E-05,0.144632,17.5
493,491400,17031491400,4914,Census Tract 4914,-87.616821,41.689123,ILLINOIS,Cook,21.4,10.6,13,45.2,20.47082907,28.9,42.7,43.8,15.1,4,20.276,10.658315,1528.72998,4.14167,80.8833,0.855087,0.605772,0.998048,0.561851,-0.502434,0.000160433,0.0340345,0.000299152,0.000100447,0.144492,16.4
